"","Compound name","Ions","Chemical_formula","Measured_mass","Caculated_mass","Mass_difference","Reaction_equation","Pathway"
"135","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate + a ubiquinone  ->  a ubiquinol + fumarate","TCA cycle II (eukaryotic)"
"136","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate + a ubiquinone  ->  a ubiquinol + fumarate","aerobic respiration (alternative oxidase pathway)"
"137","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate + a ubiquinone  ->  a ubiquinol + fumarate","aerobic respiration (cytochrome c)"
"138","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","4-fumaryl-acetoacetate + H2O  ->  fumarate + acetoacetate + H+","tyrosine degradation I"
"139","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"140","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"141","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"142","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"143","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","urea cycle"
"144","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"145","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"146","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"147","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle variation V (plant)"
"148","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","superpathway of glyoxylate cycle and fatty acid degradation"
"149","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"150","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"151","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"152","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"153","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"154","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"155","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"156","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"157","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"158","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"159","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"160","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"161","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"162","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"163","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"164","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"165","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"166","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate + an oxidized electron acceptor  <-  fumarate + a reduced electron acceptor","reductive TCA cycle I"
"167","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"168","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"169","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"170","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"171","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","superpathway of glyoxylate cycle and fatty acid degradation"
"172","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"173","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"174","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-->  fumarate + H2O","reductive TCA cycle I"
"175","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-->  fumarate + H2O","superpathway of glyoxylate cycle and fatty acid degradation"
"176","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-->  fumarate + H2O","TCA cycle II (eukaryotic)"
"177","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","Superpathway for synthesis of the glutamate-derived amino acids proline and arginine"
"178","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"179","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"180","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"181","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"182","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"183","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"184","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"185","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"186","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"187","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"188","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"189","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"190","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"191","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"192","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"193","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"194","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"195","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"196","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"197","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"198","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"199","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"200","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"201","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"202","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"203","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"204","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"205","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"206","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"207","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"208","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"209","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"210","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","superpathway of glyoxylate cycle and fatty acid degradation"
"211","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"212","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"213","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"214","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"215","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-aspartate  ->  ammonia + fumarate + H+","glutamate degradation II"
"216","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"217","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"218","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"219","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"220","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","superpathway of glyoxylate cycle and fatty acid degradation"
"221","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"222","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"223","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
"224","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + NADP+  <-  uracil + NADPH + H+","uracil degradation II (reductive)"
"225","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","fumarate[in] + 2 H+[in] + 2 e-  ->  succinate[in]","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]"
"226","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide","inosine-5'-phosphate biosynthesis II"
"227","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotide metabolism (phosphotransfer and nucleotide modification)"
"228","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","purine nucleotides de novo biosynthesis II"
"229","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","adenylo-succinate  ->  fumarate + AMP","adenosine nucleotides de novo biosynthesis"
"230","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","superpathway of glyoxylate cycle and fatty acid degradation"
"231","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","(S)-malate  <-  fumarate + H2O","TCA cycle II (eukaryotic)"
"232","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis I"
"233","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","arginine biosynthesis II (acetyl cycle)"
"234","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","L-arginino-succinate  ->  L-arginine + fumarate","citrulline-nitric oxide cycle"
"235","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","superpathway of glyoxylate cycle and fatty acid degradation"
"236","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","aerobic respiration (cytochrome c)"
"237","fumarate","[M-H]-","H2 C4 O4 ","113.0427778","112.9880365","0.0547413000000034","succinate[in] + a ubiquinone  ->  a ubiquinol + fumarate[in]","TCA cycle II (eukaryotic)"
"238","5,6-dihydrouracil","[M-H]-","H6 O2 C4 N2 ","113.0427778","113.0356554","0.00712240000000008","5,6-dihydrouracil + H2O  ->  3-ureidopropionate + H+","uracil degradation II (reductive)"
